source_dataset,image_path,source_label,canonical_label,split_role,include_in_known_training,notes,split,true_label,pred_label,pred_index,confidence,max_logit,energy,prob_cardboard,prob_glass,prob_metal,prob_paper,prob_plastic,mahalanobis_min_distance,mahalanobis_knownness,mahalanobis_nearest_class
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1062.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only,unknown_val,textile,metal,2,0.9211151003837585,3.483718156814575,-3.5658884048461914,0.03582208976149559,0.003064399817958474,0.9211151003837585,0.006465522106736898,0.03353287652134895,713.7896728515625,-713.7896728515625,metal
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_285.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only,unknown_val,textile,metal,2,0.3934987187385559,1.243024230003357,-2.17570161819458,0.1008119285106659,0.012051611207425594,0.3934987187385559,0.11742722243070602,0.3762105107307434,607.4248657226562,-607.4248657226562,metal
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_367.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only,unknown_val,textile,plastic,4,0.6568992137908936,2.1777303218841553,-2.5979549884796143,0.06686411052942276,0.0019512184662744403,0.04380173608660698,0.23048372566699982,0.6568992137908936,875.133056640625,-875.133056640625,plastic
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_276.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only,unknown_val,textile,paper,3,0.9948751330375671,6.589211940765381,-6.5943498611450195,0.0001274577807635069,9.525884524919093e-05,1.0548522368480917e-05,0.9948751330375671,0.004891641903668642,1900.061767578125,-1900.061767578125,paper
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1818.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only,unknown_val,textile,metal,2,0.9515182971954346,4.80664587020874,-4.856342315673828,0.0020146656315773726,2.148085150111001e-05,0.9515182971954346,0.0355122834444046,0.010933316312730312,2674.79833984375,-2674.79833984375,metal
garbage_v2,ml/data/raw/garbage_v2/biological/biological_644.jpg,biological,biological,unknown,false,Held out as unknown evaluation only,unknown_val,biological,cardboard,0,0.9946685433387756,8.04123592376709,-8.046581268310547,0.9946685433387756,3.2700968404242303e-06,3.1351969482784625e-06,0.005313490983098745,1.1456083484517876e-05,1071.8101806640625,-1071.8101806640625,cardboard
garbage_v2,ml/data/raw/garbage_v2/biological/biological_691.jpg,biological,biological,unknown,false,Held out as unknown evaluation only,unknown_val,biological,glass,1,0.9931793212890625,5.98409366607666,-5.99093770980835,0.0005626544589176774,0.9931793212890625,9.612829308025539e-05,0.0060470751486718655,0.00011484079732326791,1539.9725341796875,-1539.9725341796875,glass
realwaste,ml/data/raw/realwaste/Food Organics/Food Organics_182.jpg,food organics,biological,unknown,false,Held out as unknown evaluation only,unknown_val,biological,glass,1,0.8346824049949646,3.6279585361480713,-3.8086626529693604,0.08044024556875229,0.8346824049949646,0.0012228250270709395,0.0003153364232275635,0.08333928138017654,1103.5787353515625,-1103.5787353515625,glass
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_298.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only,unknown_val,textile,plastic,4,0.9657567739486694,5.995684623718262,-6.0305280685424805,0.009597117081284523,5.302214223235069e-09,0.02028275467455387,0.004363316111266613,0.9657567739486694,2053.4501953125,-2053.4501953125,plastic
realwaste,ml/data/raw/realwaste/Food Organics/Food Organics_9.jpg,food organics,biological,unknown,false,Held out as unknown evaluation only,unknown_val,biological,glass,1,0.47935888171195984,2.056168794631958,-2.7914745807647705,0.08937271684408188,0.47935888171195984,0.005919794086366892,0.002712244400754571,0.42263638973236084,762.3917846679688,-762.3917846679688,glass
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_563.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only,unknown_val,textile,plastic,4,0.9910228252410889,7.060529708862305,-7.069547653198242,0.0008330652490258217,1.1342632433297695e-06,2.5438839656999335e-06,0.008140374906361103,0.9910228252410889,3907.75634765625,-3907.75634765625,plastic
garbage_v2,ml/data/raw/garbage_v2/biological/biological_110.jpg,biological,biological,unknown,false,Held out as unknown evaluation only,unknown_val,biological,cardboard,0,0.7872503399848938,3.4475290775299072,-3.6867380142211914,0.7872503399848938,0.007123400457203388,3.591554195736535e-05,0.025347333401441574,0.18024294078350067,1309.15087890625,-1309.15087890625,plastic
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1677.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only,unknown_val,textile,metal,2,0.9992401599884033,8.127607345581055,-8.12836742401123,1.3745789146923926e-06,3.2585998269496486e-05,0.9992401599884033,6.61270969430916e-05,0.00065981550142169,1594.690185546875,-1594.690185546875,metal
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_222.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only,unknown_val,textile,paper,3,0.9138339161872864,3.7764413356781006,-3.8665478229522705,0.06983199715614319,0.00183849036693573,0.0008650346426293254,0.9138339161872864,0.01363053172826767,1188.4605712890625,-1188.4605712890625,paper
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1602.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only,unknown_val,textile,paper,3,0.8280031085014343,2.5358569622039795,-2.724595546722412,0.04689870774745941,0.01500474102795124,0.006609655916690826,0.8280031085014343,0.10348383337259293,1111.48583984375,-1111.48583984375,plastic
garbage_v2,ml/data/raw/garbage_v2/biological/biological_642.jpg,biological,biological,unknown,false,Held out as unknown evaluation only,unknown_val,biological,paper,3,0.8372839689254761,2.5976297855377197,-2.775221824645996,0.06216215714812279,0.0353708378970623,0.004968057852238417,0.8372839689254761,0.06021498516201973,1318.422607421875,-1318.422607421875,paper
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1024.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only,unknown_val,textile,plastic,4,0.7710024118423462,2.0738253593444824,-2.3338890075683594,0.09304943680763245,0.04079696536064148,0.0737142562866211,0.021436890587210655,0.7710024118423462,1296.7979736328125,-1296.7979736328125,plastic
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_857.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only,unknown_val,textile,paper,3,0.9943767786026001,5.500890254974365,-5.506529331207275,0.0036914986558258533,7.683698640903458e-05,0.0007995586493052542,0.9943767786026001,0.0010553087340667844,1545.04541015625,-1545.04541015625,paper
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1706.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only,unknown_val,textile,paper,3,0.8640177845954895,4.376835823059082,-4.522997856140137,0.004291821736842394,0.00011684473429340869,0.0007002185448072851,0.8640177845954895,0.13087330758571625,1835.6590576171875,-1835.6590576171875,plastic
realwaste,ml/data/raw/realwaste/Food Organics/Food Organics_113.jpg,food organics,biological,unknown,false,Held out as unknown evaluation only,unknown_val,biological,paper,3,0.585686445236206,1.6774448156356812,-2.2124156951904297,0.1232433021068573,0.08777227997779846,0.19136551022529602,0.585686445236206,0.011932475492358208,831.0678100585938,-831.0678100585938,paper
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_318.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only,unknown_val,textile,metal,2,0.9937052130699158,6.92188835144043,-6.928203105926514,1.0527499938461915e-07,0.0022362428717315197,0.9937052130699158,0.0004709427012130618,0.0035874187014997005,1864.8360595703125,-1864.8360595703125,metal
garbage_v2,ml/data/raw/garbage_v2/biological/biological_537.jpg,biological,biological,unknown,false,Held out as unknown evaluation only,unknown_val,biological,cardboard,0,0.9808828234672546,4.864701747894287,-4.88400411605835,0.9808828234672546,0.00497849564999342,0.01067354530096054,0.003356577130034566,0.00010850343096535653,1926.95361328125,-1926.95361328125,metal
realwaste,ml/data/raw/realwaste/Textile Trash/Textile Trash_113.jpg,textile trash,textile,unknown,false,Held out as unknown evaluation only,unknown_val,textile,paper,3,0.8545897006988525,3.829456090927124,-3.9865899085998535,0.001680108136497438,0.0003079356683883816,0.1281847357749939,0.8545897006988525,0.015237569808959961,636.0806884765625,-636.0806884765625,paper
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_238.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only,unknown_val,textile,plastic,4,0.8179953098297119,3.917931318283081,-4.118829727172852,0.0016117270570248365,9.157102613244206e-05,0.10552539676427841,0.0747760459780693,0.8179953098297119,1262.8739013671875,-1262.8739013671875,plastic
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_182.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only,unknown_val,textile,plastic,4,0.8035758137702942,2.535311460494995,-2.753995418548584,0.03114957921206951,0.005902124103158712,0.09275978058576584,0.06661273539066315,0.8035758137702942,1467.807861328125,-1467.807861328125,plastic
realwaste,ml/data/raw/realwaste/Food Organics/Food Organics_208.jpg,food organics,biological,unknown,false,Held out as unknown evaluation only,unknown_val,biological,plastic,4,0.8324100971221924,2.9747085571289062,-3.1581385135650635,0.11249765753746033,0.05023527890443802,0.0014590502250939608,0.0033978428691625595,0.8324100971221924,916.3607177734375,-916.3607177734375,plastic
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_849.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only,unknown_val,textile,metal,2,0.5942043662071228,4.577342510223389,-5.097874641418457,0.0003160709165968001,0.00017978204414248466,0.5942043662071228,0.40511423349380493,0.00018559776071924716,3141.909423828125,-3141.909423828125,paper
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_261.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only,unknown_val,textile,paper,3,0.7902007699012756,4.733180999755859,-4.968649387359619,0.004147447645664215,2.371698610659223e-05,0.00022436758445110172,0.7902007699012756,0.20540368556976318,1151.98876953125,-1151.98876953125,plastic
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1037.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only,unknown_val,textile,paper,3,0.9951747059822083,6.741375923156738,-6.746212959289551,0.0002063649008050561,1.1858107427542564e-05,0.0003569951222743839,0.9951747059822083,0.004250080790370703,1065.770751953125,-1065.770751953125,paper
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1656.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only,unknown_val,textile,metal,2,0.8240179419517517,3.3696248531341553,-3.563187837600708,0.0054275235161185265,0.0004579162923619151,0.8240179419517517,0.09222439676523209,0.07787222415208817,992.7474365234375,-992.7474365234375,metal
realwaste,ml/data/raw/realwaste/Food Organics/Food Organics_385.jpg,food organics,biological,unknown,false,Held out as unknown evaluation only,unknown_val,biological,plastic,4,0.995573878288269,6.047377586364746,-6.05181360244751,0.002823206130415201,1.0400653991382569e-05,0.00026320485631003976,0.0013293585507199168,0.995573878288269,1694.1258544921875,-1694.1258544921875,plastic
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_53.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only,unknown_val,textile,paper,3,0.9999552965164185,9.122932434082031,-9.122977256774902,1.4052076267034863e-06,3.495359351290972e-06,2.2559655917575583e-05,0.9999552965164185,1.7339832993457094e-05,1841.9351806640625,-1841.9351806640625,paper
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1077.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only,unknown_val,textile,plastic,4,0.9520660042762756,4.24762487411499,-4.296745777130127,0.022545700892806053,8.566668111598119e-05,0.017387423664331436,0.007915129885077477,0.9520660042762756,2114.333251953125,-2114.333251953125,plastic
realwaste,ml/data/raw/realwaste/Food Organics/Food Organics_53.jpg,food organics,biological,unknown,false,Held out as unknown evaluation only,unknown_val,biological,cardboard,0,0.9999815225601196,10.694930076599121,-10.694948196411133,0.9999815225601196,2.635016826957326e-08,1.899852009046299e-07,4.242322120262543e-06,1.3900224985263776e-05,2907.600341796875,-2907.600341796875,cardboard
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_66.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only,unknown_val,textile,plastic,4,0.9996067881584167,8.89510726928711,-8.895500183105469,5.034651735513762e-07,1.1230195923417341e-05,4.297834038879955e-06,0.0003772304917220026,0.9996067881584167,2722.565673828125,-2722.565673828125,plastic
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_470.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only,unknown_val,textile,paper,3,0.9589709639549255,4.258368015289307,-4.300262451171875,0.031176583841443062,0.0004068342677783221,0.0028513900469988585,0.9589709639549255,0.00659424252808094,1153.264404296875,-1153.264404296875,paper
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1036.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only,unknown_val,textile,plastic,4,0.6439711451530457,3.433117389678955,-3.8732187747955322,0.0021267093252390623,0.004987863823771477,0.3450027108192444,0.003911552019417286,0.6439711451530457,790.6852416992188,-790.6852416992188,plastic
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1149.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only,unknown_val,textile,plastic,4,0.7471508979797363,2.9222118854522705,-3.21370005607605,0.008834024891257286,0.0011466663563624024,0.029403135180473328,0.21346530318260193,0.7471508979797363,951.0671997070312,-951.0671997070312,plastic
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_6.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only,unknown_val,textile,plastic,4,0.9963770508766174,7.249509811401367,-7.253139495849609,9.059266972144542e-07,1.2722039173240773e-05,0.002671255962923169,0.0009380975388921797,0.9963770508766174,3252.03173828125,-3252.03173828125,plastic
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_102.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only,unknown_val,textile,plastic,4,0.5996336340904236,2.1157689094543457,-2.6272053718566895,0.003265612293034792,0.047144003212451935,0.09295457601547241,0.2570021152496338,0.5996336340904236,944.9506225585938,-944.9506225585938,plastic
garbage_v2,ml/data/raw/garbage_v2/biological/biological_529.jpg,biological,biological,unknown,false,Held out as unknown evaluation only,unknown_val,biological,cardboard,0,0.976753830909729,6.700274467468262,-6.723794937133789,0.976753830909729,6.728361768182367e-06,4.965014522895217e-05,0.0231260284781456,6.383204890880734e-05,1619.3590087890625,-1619.3590087890625,paper
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1755.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only,unknown_val,textile,plastic,4,0.9989731311798096,8.452009201049805,-8.453036308288574,1.57725580152146e-07,2.6391153369331732e-05,1.2080595297447871e-05,0.0009882140439003706,0.9989731311798096,2706.945068359375,-2706.945068359375,plastic
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_292.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only,unknown_val,textile,cardboard,0,0.9988672733306885,6.793240547180176,-6.794373989105225,0.9988672733306885,0.0003115887811873108,0.000620662176515907,0.00017721703625284135,2.3296572180697694e-05,1492.42138671875,-1492.42138671875,cardboard
garbage_v2,ml/data/raw/garbage_v2/biological/biological_347.jpg,biological,biological,unknown,false,Held out as unknown evaluation only,unknown_val,biological,metal,2,0.6727393269538879,2.668386697769165,-3.064784049987793,0.12191835045814514,0.008672679774463177,0.6727393269538879,0.0017312340205535293,0.19493848085403442,977.8629760742188,-977.8629760742188,metal
