source_dataset,image_path,source_label,canonical_label,split_role,include_in_known_training,notes
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_371.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_372.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_373.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_374.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_375.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_376.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_377.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_378.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_379.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_38.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_380.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_381.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_382.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_383.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_384.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_385.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_386.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_387.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_388.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_389.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_39.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_390.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_391.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_392.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_393.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_394.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_395.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_396.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_397.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_398.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_399.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_4.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_40.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_400.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_401.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_402.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_403.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_404.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_405.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_406.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_407.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_408.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_409.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_41.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_410.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_411.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_412.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_413.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_414.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_415.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_416.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_417.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_418.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_419.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_42.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_420.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_421.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_422.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_423.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_424.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_425.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_426.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_427.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_428.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_429.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_43.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_430.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_431.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_432.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_433.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_434.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_435.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_436.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_437.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_438.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_439.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_44.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_440.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_441.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_442.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_443.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_444.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_445.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_446.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_447.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_448.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_449.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_45.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_450.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_451.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_452.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_453.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_454.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_455.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_456.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_457.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_458.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_459.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_46.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_460.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_461.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_462.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_463.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_464.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_465.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_466.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_467.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_468.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_469.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_47.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_470.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_471.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_472.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_473.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_474.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_475.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_476.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_477.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_478.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_479.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_48.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_480.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_481.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_482.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_483.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_484.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_485.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_486.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_487.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_488.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_489.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_49.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_490.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_491.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_492.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_493.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_494.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_495.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_496.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_497.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
